symbol,time,open_time,score,grade,tf,change_24h,entry,mfe12,mae12,ret12,atr_exp,bar_chg_pct,breakout_pct,ema_aligned,fractal_break,is_late,rsi_raw,rsi_zone,sar_trend,taker_buy,vol_ratio,vs_btc_pct
HOLOUSDT,2026-09-07 00:30,1788730200000,61.2,watch,1h,2.56,0.0681,-0.147,-0.587,-0.147,0.0,0.5908,0.0,0,0.2212,0,66.949,0.9128,0.5474,0.0,0.0,0.0
HOLOUSDT,2026-09-07 01:35,1788734100000,61.86,watch,1h,2.099,0.0681,0.587,0.294,0.441,0.0,0.4425,0.0,0,0.2212,0,68.226,0.9493,0.5244,0.0,0.0,0.0
HOLOUSDT,2026-09-07 02:20,1788736800000,65.28,watch,1h,1.943,0.0682,0.293,-0.147,-0.147,0.0,0.2941,0.0,0,0.295,0,69.416,0.9833,0.5308,0.0,0.0,0.0
HOLOUSDT,2026-09-07 02:50,1788738600000,68.79,watch,1h,1.788,0.0683,-0.146,-0.586,-0.439,0.0,0.4412,0.0,0,0.3687,0,70.276,1.0,0.5593,0.0,0.0,0.0
HOLOUSDT,2026-09-07 03:25,1788740700000,62.31,watch,1h,1.791,0.0682,-1.32,-1.76,-1.32,0.0,-0.1464,0.0,0,0.295,0,67.953,0.9415,0.4937,0.0,0.0,0.0
HOLOUSDT,2026-09-07 03:55,1788742500000,62.27,watch,1h,1.639,0.0682,-0.88,-1.026,-1.026,0.0,-0.1464,0.0,0,0.295,0,67.916,0.9405,0.4937,0.0,0.0,0.0
HOLOUSDT,2026-09-07 05:15,1788747300000,60.44,watch,5m,1.185,0.0683,-1.171,-1.757,-1.464,0.0,0.0,0.0,0,0.6677,0,62.869,0.7963,0.3399,0.0,0.0,0.0
HOLOUSDT,2026-09-08 03:50,1788828600000,59.95,watch,15m,-0.882,0.0674,-0.297,-0.445,-0.297,0.0,0.4471,0.0,0,0.3737,0,67.032,0.9152,0.3999,0.0,0.0,0.0
HOLOUSDT,2026-09-09 02:50,1788911400000,62.64,watch,5m,-1.955,0.0652,0.153,0.0,0.153,0.0,0.3077,0.0,0,0.5426,0,70.665,1.0,0.2593,0.0,0.0,0.0
HOLOUSDT,2026-09-09 03:20,1788913200000,63.12,watch,15m,-1.799,0.0655,-1.221,-1.374,-1.221,0.0,0.0,0.0,0,0.6966,0,62.677,0.7908,0.4021,0.0,0.0,0.0
HOLOUSDT,2026-09-09 12:00,1788944400000,98.31,strong,1h,2.417,0.0678,0.147,-1.327,-0.147,0.0,4.6296,0.0,0,1.0,0,68.518,0.9576,1.0,0.0,0.0,0.0
HOLOUSDT,2026-09-09 12:30,1788946200000,96.32,strong,1h,1.201,0.0674,0.445,0.148,0.297,0.0,4.0123,0.0,0,1.0,0,66.783,0.9081,1.0,0.0,0.0,0.0
HOLOUSDT,2026-09-09 13:00,1788948000000,97.42,strong,1h,1.499,0.0677,-0.295,-0.739,-0.739,0.0,1.1958,0.0,0,1.0,0,67.745,0.9356,1.0,0.0,0.0,0.0
HOLOUSDT,2026-09-09 13:30,1788949800000,96.89,strong,1h,1.654,0.0676,0.0,-0.296,-0.148,0.0,1.0463,0.0,0,1.0,0,67.278,0.9222,1.0,0.0,0.0,0.0
HOLOUSDT,2026-09-09 14:00,1788951600000,68.83,watch,1h,1.357,0.0672,0.595,0.298,0.298,0.0,-0.2967,0.0,0,0.0,0,64.603,0.8458,1.0,0.0,0.0,0.0
HOLOUSDT,2026-09-09 14:30,1788953400000,71.26,strong,1h,2.118,0.0675,0.0,-0.593,-0.444,0.0,0.1484,0.0,0,0.0,0,66.725,0.9064,1.0,0.0,0.0,0.0
HOLOUSDT,2026-09-09 15:00,1788955200000,70.3,strong,1h,2.588,0.0674,-0.89,-1.187,-1.039,0.0,-0.2959,0.0,0,0.0,0,65.886,0.8825,1.0,0.0,0.0,0.0
HOLOUSDT,2026-09-09 15:30,1788957000000,67.88,watch,1h,2.283,0.0672,-1.339,-1.935,-1.488,0.0,-0.5917,0.0,0,0.0,0,63.772,0.8221,1.0,0.0,0.0,0.0
HOLOUSDT,2026-09-10 05:30,1789007400000,67.11,watch,5m,0.0,0.0647,-0.773,-1.082,-1.082,0.0,1.4107,0.0,0,0.5469,0,71.695,1.0,0.384,0.0,0.0,0.0
HOLOUSDT,2026-09-11 12:25,1789118700000,59.25,watch,15m,-2.826,0.0619,-2.1,-3.716,-3.393,0.0,0.6504,0.0,0,0.4894,0,65.841,0.8812,0.3362,0.0,0.0,0.0
HOLOUSDT,2026-09-11 15:35,1789130100000,85.52,strong,5m,0.821,0.0614,-0.489,-1.14,-1.14,0.0,1.1532,0.0,0,1.0,0,70.815,1.0,0.5863,0.0,0.0,0.0
HOLOUSDT,2026-09-11 16:05,1789131900000,58.93,watch,15m,-0.812,0.0611,3.11,2.291,2.946,0.0,-0.1634,0.0,0,0.0,0,55.94,0.5983,1.0,0.0,0.0,0.0
HOLOUSDT,2026-09-11 16:40,1789134000000,60.97,watch,15m,-0.325,0.0613,2.936,2.447,2.936,0.0,0.3273,0.0,0,0.0,0,57.741,0.6498,0.9994,0.0,0.0,0.0
HOLOUSDT,2026-09-11 17:10,1789135800000,94.55,strong,15m,2.121,0.0626,2.077,1.438,1.597,0.0,0.4815,0.0,0,0.8943,0,67.546,0.9299,1.0,0.0,0.0,0.0
HOLOUSDT,2026-09-11 17:40,1789137600000,100.0,strong,15m,2.269,0.0631,1.585,1.268,1.268,0.0,0.318,0.0,0,1.0,0,70.625,1.0,1.0,0.0,0.0,0.0
HOLOUSDT,2026-09-11 18:10,1789139400000,100.0,strong,15m,2.913,0.0636,1.258,0.629,1.101,0.0,0.1575,0.0,0,1.0,0,73.497,1.0,1.0,0.0,0.0,0.0
HOLOUSDT,2026-09-11 18:40,1789141200000,90.6,strong,1h,3.902,0.0639,0.0,-0.469,0.0,0.0,0.6299,0.0,0,1.0,0,61.772,0.7649,1.0,0.0,0.0,0.0
HOLOUSDT,2026-09-11 19:10,1789143000000,92.52,strong,1h,5.237,0.0643,0.622,0.0,0.0,0.0,0.9419,0.0,0,1.0,0,63.456,0.813,1.0,0.0,0.0,0.0
HOLOUSDT,2026-09-11 19:40,1789144800000,90.09,strong,1h,4.072,0.0639,0.782,0.469,0.626,0.0,0.314,0.0,0,1.0,0,61.33,0.7523,1.0,0.0,0.0,0.0
HOLOUSDT,2026-09-11 20:10,1789146600000,91.91,strong,1h,4.553,0.0643,-0.467,-0.778,-0.778,0.0,1.2598,0.0,0,1.0,0,62.919,0.7977,1.0,0.0,0.0,0.0
HOLOUSDT,2026-09-11 20:40,1789148400000,91.87,strong,1h,4.214,0.0643,0.311,-0.156,0.311,0.0,1.2598,0.0,0,1.0,0,62.887,0.7968,1.0,0.0,0.0,0.0
HOLOUSDT,2026-09-11 21:10,1789150200000,87.09,strong,1h,3.236,0.0638,0.0,-0.313,-0.157,0.0,-1.391,0.0,0,1.0,0,58.702,0.6772,1.0,0.0,0.0,0.0
HOLOUSDT,2026-09-11 21:40,1789152000000,92.4,strong,1h,4.2,0.0645,-1.86,-2.171,-1.86,0.0,-0.3091,0.0,0,1.0,0,63.347,0.8099,1.0,0.0,0.0,0.0
HOLOUSDT,2026-09-11 22:10,1789153800000,61.25,watch,1h,2.908,0.0637,-1.256,-1.413,-1.413,0.0,-0.4687,0.0,0,0.0,0,57.973,0.6564,1.0,0.0,0.0,0.0
LINKUSDT,2026-09-02 16:40,1788356400000,70.28,strong,5m,-1.476,11.212,-0.606,-0.936,-0.669,0.0,1.6316,0.0,0,0.6322,0,74.331,1.0,0.4135,0.0,0.0,0.0
LINKUSDT,2026-09-03 14:35,1788435300000,59.36,watch,5m,2.51,11.315,0.619,0.044,0.504,0.0,0.2747,0.0,0,0.4548,0,74.24,1.0,0.2282,0.0,0.0,0.0
LINKUSDT,2026-09-03 15:35,1788438900000,59.31,watch,1h,3.091,11.372,0.519,-0.07,0.501,0.0,0.8872,0.0,0,0.4078,0,64.13,0.8323,0.452,0.0,0.0,0.0
LINKUSDT,2026-09-03 16:05,1788440700000,59.21,watch,1h,3.414,11.39,0.281,0.114,0.202,0.0,-0.254,0.0,0,0.4876,0,63.731,0.8209,0.4052,0.0,0.0,0.0
LINKUSDT,2026-09-03 16:35,1788442500000,68.9,watch,1h,3.608,11.429,1.732,1.461,1.619,0.0,0.0876,0.0,0,0.6605,0,66.385,0.8967,0.4721,0.0,0.0,0.0
LINKUSDT,2026-09-03 17:05,1788444300000,60.85,watch,1h,2.506,11.413,3.426,2.786,2.813,0.0,-0.2011,0.0,0,0.5895,0,64.471,0.842,0.355,0.0,0.0,0.0
LINKUSDT,2026-09-03 17:35,1788446100000,89.33,strong,1h,4.565,11.614,0.939,0.594,0.913,0.0,1.5565,0.0,0,1.0,0,74.13,1.0,0.695,0.0,0.0,0.0
LINKUSDT,2026-09-03 18:05,1788447900000,89.99,strong,1h,6.161,11.734,-0.026,-0.554,-0.153,0.0,-0.4834,0.0,0,1.0,0,74.156,1.0,0.714,0.0,0.0,0.0
LINKUSDT,2026-09-03 18:35,1788449700000,89.18,strong,1h,5.69,11.72,-0.009,-0.239,-0.196,0.0,-0.6022,0.0,0,1.0,0,72.98,1.0,0.691,0.0,0.0,0.0
LINKUSDT,2026-09-03 19:05,1788451500000,84.24,strong,1h,5.388,11.716,0.316,-0.094,0.179,0.0,-0.5602,0.0,0,1.0,0,72.344,1.0,0.5497,0.0,0.0,0.0
LINKUSDT,2026-09-03 19:35,1788453300000,83.13,strong,1h,5.17,11.697,0.419,0.256,0.402,0.0,-0.7214,0.0,0,1.0,0,70.437,1.0,0.5181,0.0,0.0,0.0
LINKUSDT,2026-09-03 22:20,1788463200000,59.29,watch,15m,6.832,11.868,0.025,-0.295,-0.202,0.0,0.6104,0.0,0,0.2796,0,70.433,1.0,0.3515,0.0,0.0,0.0
LINKUSDT,2026-09-04 00:30,1788471000000,62.24,late,1h,7.863,11.948,-0.803,-1.481,-1.205,0.0,0.5301,0.0,0,0.354,1,78.313,1.0,0.3826,0.0,0.0,0.0
LINKUSDT,2026-09-04 11:50,1788511800000,58.97,watch,1h,7.538,12.055,0.315,-0.116,0.182,0.0,1.0478,0.0,0,0.2082,0,74.297,1.0,0.3932,0.0,0.0,0.0
LINKUSDT,2026-09-04 12:30,1788514200000,63.32,late,1h,8.076,12.084,-0.67,-1.051,-0.811,0.0,-0.0165,0.0,0,0.329,1,75.1,1.0,0.4313,0.0,0.0,0.0
LINKUSDT,2026-09-04 13:40,1788518400000,60.28,watch,1h,8.446,12.07,-0.025,-0.265,-0.116,0.0,0.2159,0.0,0,0.2707,0,72.028,1.0,0.386,0.0,0.0,0.0
LINKUSDT,2026-09-05 12:00,1788598800000,59.02,watch,15m,-2.389,11.807,-0.008,-0.144,-0.144,0.0,0.1697,0.0,0,0.5523,0,70.913,1.0,0.1489,0.0,0.0,0.0
LINKUSDT,2026-09-05 12:30,1788600600000,63.17,watch,1h,-2.052,11.836,-0.355,-0.642,-0.355,0.0,0.4157,0.0,0,0.5423,0,59.501,0.7,0.6174,0.0,0.0,0.0
LINKUSDT,2026-09-05 18:20,1788621600000,58.26,watch,1h,2.687,11.925,0.017,-0.092,0.008,0.0,0.3366,0.0,0,0.2232,0,63.387,0.8111,0.5782,0.0,0.0,0.0
LINKUSDT,2026-09-05 18:50,1788623400000,66.89,watch,1h,2.512,11.956,0.033,-0.226,0.0,0.0,0.5974,0.0,0,0.3538,0,66.538,0.9011,0.6285,0.0,0.0,0.0
LINKUSDT,2026-09-05 19:45,1788626700000,59.89,watch,1h,1.886,11.939,0.946,0.729,0.829,0.0,-0.0753,0.0,0,0.2822,0,64.785,0.851,0.537,0.0,0.0,0.0
LINKUSDT,2026-09-05 20:15,1788628500000,86.39,strong,1h,3.922,12.082,-0.017,-0.24,-0.033,0.0,0.9272,0.0,0,0.8844,0,72.314,1.0,0.6936,0.0,0.0,0.0
LINKUSDT,2026-09-05 20:45,1788630300000,79.28,strong,1h,3.776,12.038,0.133,0.0,0.017,0.0,0.5597,0.0,0,0.6991,0,70.635,1.0,0.623,0.0,0.0,0.0
LINKUSDT,2026-09-05 21:15,1788632100000,81.08,strong,1h,3.879,12.078,-0.315,-0.513,-0.356,0.0,-0.1736,0.0,0,0.8676,0,70.9,1.0,0.5541,0.0,0.0,0.0
LINKUSDT,2026-09-05 21:45,1788633900000,70.39,strong,1h,3.259,12.04,0.125,-0.457,-0.432,0.0,-0.4876,0.0,0,0.7075,0,66.025,0.8864,0.4927,0.0,0.0,0.0
LINKUSDT,2026-09-06 04:00,1788656400000,58.19,watch,15m,4.685,12.179,2.324,1.494,1.905,0.0,0.2552,0.0,0,0.2973,0,69.967,0.9991,0.3083,0.0,0.0,0.0
LINKUSDT,2026-09-06 04:30,1788658200000,73.79,strong,1h,5.295,12.269,0.13,-0.073,0.13,0.0,0.996,0.0,0,0.669,0,70.204,1.0,0.4874,0.0,0.0,0.0
LINKUSDT,2026-09-06 05:00,1788660000000,91.24,strong,1h,6.78,12.411,-1.297,-1.474,-1.386,0.0,0.4045,0.0,0,1.0,0,73.546,1.0,0.7498,0.0,0.0,0.0
LINKUSDT,2026-09-06 05:30,1788661800000,73.36,strong,1h,5.279,12.285,-0.521,-0.7,-0.635,0.0,-0.6148,0.0,0,0.7351,0,66.194,0.8913,0.5523,0.0,0.0,0.0
LINKUSDT,2026-09-06 06:00,1788663600000,61.22,watch,1h,4.678,12.239,-0.098,-0.368,-0.36,0.0,0.0409,0.0,0,0.5451,0,62.997,0.7999,0.4455,0.0,0.0,0.0
LINKUSDT,2026-09-06 06:35,1788665700000,59.09,watch,1h,4.547,12.232,-0.728,-0.883,-0.826,0.0,-0.0163,0.0,0,0.5162,0,62.114,0.7747,0.4343,0.0,0.0,0.0
LINKUSDT,2026-09-06 08:35,1788672900000,59.48,watch,5m,5.798,12.299,-0.358,-0.602,-0.423,0.0,0.795,0.0,0,0.4636,0,68.624,0.9607,0.2702,0.0,0.0,0.0
LINKUSDT,2026-09-06 19:30,1788712200000,59.48,watch,5m,3.656,12.362,-0.469,-0.825,-0.68,0.0,0.3165,0.0,0,0.4448,0,70.952,1.0,0.2389,0.0,0.0,0.0
LINKUSDT,2026-09-06 23:30,1788726600000,70.96,strong,1h,4.402,12.499,3.96,2.68,3.512,0.0,0.9612,0.0,0,0.3911,0,67.659,0.9331,0.6817,0.0,0.0,0.0
LINKUSDT,2026-09-07 00:00,1788728400000,100.0,late,15m,10.899,13.329,-3.204,-3.699,-3.399,0.0,1.7792,0.0,0,1.0,1,88.302,1.0,1.0,0.0,0.0,0.0
LINKUSDT,2026-09-07 00:30,1788730200000,100.0,strong,1h,7.2,12.938,0.255,-0.541,0.247,0.0,-1.2065,0.0,0,1.0,0,72.467,1.0,1.0,0.0,0.0,0.0
LINKUSDT,2026-09-07 01:00,1788732000000,99.76,strong,1h,6.501,12.876,1.988,1.227,1.615,0.0,-0.0621,0.0,0,1.0,0,69.79,0.994,1.0,0.0,0.0,0.0
LINKUSDT,2026-09-07 01:30,1788733800000,100.0,strong,1h,7.796,12.97,2.305,1.596,2.12,0.0,0.6675,0.0,0,1.0,0,71.802,1.0,1.0,0.0,0.0,0.0
LINKUSDT,2026-09-07 02:00,1788735600000,75.0,strong,1h,9.197,13.084,1.322,0.657,0.703,0.0,0.2759,0.0,0,0.0,0,73.779,1.0,1.0,0.0,0.0,0.0
LINKUSDT,2026-09-07 02:30,1788737400000,71.69,strong,5m,9.853,13.245,0.664,-0.038,0.211,0.0,0.5161,0.0,0,0.8992,0,69.955,0.9987,0.2646,0.0,0.0,0.0
LINKUSDT,2026-09-07 03:00,1788739200000,75.0,strong,1h,9.127,13.176,0.22,-0.448,0.121,0.0,-0.4383,0.0,0,0.0,0,73.32,1.0,1.0,0.0,0.0,0.0
LINKUSDT,2026-09-07 03:30,1788741000000,75.0,late,1h,9.785,13.273,-1.228,-1.755,-1.228,0.0,0.2947,0.0,0,0.0,1,76.527,1.0,1.0,0.0,0.0,0.0
LINKUSDT,2026-09-07 04:00,1788742800000,75.0,strong,1h,8.318,13.192,-1.228,-1.41,-1.387,0.0,0.2889,0.0,0,0.0,0,72.929,1.0,1.0,0.0,0.0,0.0
LINKUSDT,2026-09-07 04:30,1788744600000,75.0,strong,1h,6.855,13.11,0.031,-0.961,-0.076,0.0,-0.3345,0.0,0,0.0,0,70.311,1.0,1.0,0.0,0.0,0.0
LINKUSDT,2026-09-07 05:00,1788746400000,65.27,watch,1h,4.818,13.009,0.93,0.492,0.761,0.0,-0.0077,0.0,0,0.0,0,66.053,0.8872,0.8509,0.0,0.0,0.0
LINKUSDT,2026-09-07 05:30,1788748200000,72.04,strong,1h,6.634,13.1,-0.58,-0.863,-0.733,0.0,0.6918,0.0,0,0.0,0,67.901,0.94,0.9839,0.0,0.0,0.0
LINKUSDT,2026-09-07 06:00,1788750000000,69.7,watch,1h,7.1,13.108,0.023,-0.595,-0.336,0.0,0.084,0.0,0,0.0,0,68.026,0.9436,0.9131,0.0,0.0,0.0
LINKUSDT,2026-09-07 06:30,1788751800000,67.34,watch,1h,6.529,13.004,1.123,0.577,0.654,0.0,-0.7101,0.0,0,0.0,0,63.99,0.8283,0.9775,0.0,0.0,0.0
LINKUSDT,2026-09-07 07:00,1788753600000,70.51,strong,1h,7.126,13.064,0.819,0.038,0.781,0.0,0.2609,0.0,0,0.0,0,66.068,0.8877,1.0,0.0,0.0,0.0
LINKUSDT,2026-09-07 07:30,1788755400000,71.13,strong,1h,7.951,13.089,2.307,1.222,1.994,0.0,0.4528,0.0,0,0.0,0,66.611,0.9032,1.0,0.0,0.0,0.0
LINKUSDT,2026-09-07 08:00,1788757200000,73.26,strong,1h,8.246,13.166,2.636,1.975,2.605,0.0,0.6652,0.0,0,0.0,0,68.48,0.9566,1.0,0.0,0.0,0.0
LINKUSDT,2026-09-07 08:30,1788759000000,76.59,strong,1h,9.417,13.35,1.251,0.704,1.109,0.0,2.072,0.0,0,0.0638,0,71.858,1.0,1.0,0.0,0.0,0.0
LINKUSDT,2026-09-07 09:00,1788760800000,91.5,strong,1h,9.945,13.509,-1.014,-1.443,-1.392,0.0,0.5433,0.0,0,0.66,0,74.154,1.0,1.0,0.0,0.0,0.0
LINKUSDT,2026-09-07 09:30,1788762600000,90.47,strong,1h,10.404,13.498,-1.378,-2.319,-2.015,0.0,0.4614,0.0,0,0.6188,0,73.99,1.0,1.0,0.0,0.0,0.0
LINKUSDT,2026-09-07 10:00,1788764400000,72.95,strong,1h,8.504,13.321,-0.51,-1.058,-0.698,0.0,-0.2471,0.0,0,0.0,0,68.204,0.9487,1.0,0.0,0.0,0.0
LINKUSDT,2026-09-07 10:30,1788766200000,66.44,watch,1h,8.321,13.226,0.915,0.393,0.801,0.0,-0.9585,0.0,0,0.0,0,64.526,0.8436,0.9342,0.0,0.0,0.0
LINKUSDT,2026-09-07 11:00,1788768000000,61.38,watch,1h,8.311,13.228,1.497,0.937,1.255,0.0,0.2653,0.0,0,0.0,0,63.997,0.8285,0.8068,0.0,0.0,0.0
LINKUSDT,2026-09-07 11:30,1788769800000,68.98,watch,1h,9.261,13.332,1.058,0.593,0.72,0.0,1.0536,0.0,0,0.0,0,66.064,0.8876,0.9565,0.0,0.0,0.0
LINKUSDT,2026-09-07 12:00,1788771600000,69.05,watch,1h,9.688,13.394,0.187,-0.881,-0.388,0.0,0.157,0.0,0,0.0,0,67.051,0.9157,0.9263,0.0,0.0,0.0
LINKUSDT,2026-09-07 12:30,1788773400000,71.46,strong,1h,9.286,13.428,-0.529,-1.013,-0.983,0.0,0.4113,0.0,0,0.0,0,67.681,0.9338,0.9746,0.0,0.0,0.0
LINKUSDT,2026-09-07 13:00,1788775200000,60.68,watch,1h,8.463,13.342,-0.585,-0.892,-0.869,0.0,-0.187,0.0,0,0.0,0,65.353,0.8672,0.7427,0.0,0.0,0.0
LINKUSDT,2026-09-10 20:30,1789061400000,60.62,watch,5m,-2.323,11.729,-0.87,-1.015,-0.963,0.0,0.5573,0.0,0,0.4126,0,69.576,0.9879,0.3083,0.0,0.0,0.0
LINKUSDT,2026-09-11 15:35,1789130100000,78.74,late,5m,-0.932,11.588,0.69,-0.026,0.69,0.0,0.5641,0.0,0,0.74,1,75.911,1.0,0.5782,0.0,0.0,0.0
LINKUSDT,2026-09-11 16:05,1789131900000,65.92,watch,15m,-0.017,11.636,4.46,3.042,3.249,0.0,-0.4279,0.0,0,0.3854,0,64.089,0.8311,0.6583,0.0,0.0,0.0
LINKUSDT,2026-09-11 16:35,1789133700000,70.85,strong,15m,-0.248,11.668,2.468,1.877,2.194,0.0,0.4217,0.0,0,0.5239,0,65.153,0.8615,0.6654,0.0,0.0,0.0
LINKUSDT,2026-09-11 17:05,1789135500000,97.27,strong,1h,3.151,12.014,-0.732,-1.065,-1.065,0.0,-0.431,0.0,0,1.0,0,67.609,0.9317,1.0,0.0,0.0,0.0
LINKUSDT,2026-09-11 17:35,1789137300000,92.07,strong,1h,2.142,11.924,0.604,0.218,0.579,0.0,-1.1769,0.0,0,1.0,0,63.06,0.8017,1.0,0.0,0.0,0.0
LINKUSDT,2026-09-11 18:05,1789139100000,88.63,strong,1h,1.807,11.886,-0.698,-1.161,-0.782,0.0,-0.3855,0.0,0,1.0,0,61.035,0.7439,0.9678,0.0,0.0,0.0
LINKUSDT,2026-09-11 18:35,1789140900000,95.1,strong,1h,2.935,11.993,-1.868,-2.301,-2.235,0.0,0.5112,0.0,0,1.0,0,65.716,0.8776,1.0,0.0,0.0,0.0
LTCUSDT,2026-09-01 17:00,1788271200000,60.87,watch,1h,2.88,49.65,-0.02,-0.544,-0.403,0.0,0.3841,0.0,0,0.4778,0,62.758,0.7931,0.4915,0.0,0.0,0.0
LTCUSDT,2026-09-01 17:30,1788273000000,60.33,watch,1h,3.009,49.64,0.181,-0.222,0.141,0.0,0.3639,0.0,0,0.4677,0,62.63,0.7894,0.4876,0.0,0.0,0.0
LTCUSDT,2026-09-01 18:30,1788276600000,62.76,watch,1h,2.601,49.71,0.06,-0.302,-0.221,0.0,0.1612,0.0,0,0.5388,0,63.741,0.8212,0.4696,0.0,0.0,0.0
LTCUSDT,2026-09-01 19:00,1788278400000,60.63,watch,1h,2.43,49.73,0.161,-0.161,-0.161,0.0,-0.3207,0.0,0,0.5592,0,62.982,0.7995,0.4193,0.0,0.0,0.0
LTCUSDT,2026-09-01 19:35,1788280500000,59.47,watch,1h,2.709,49.67,0.604,0.242,0.523,0.0,-0.441,0.0,0,0.4982,0,64.023,0.8292,0.3956,0.0,0.0,0.0
LTCUSDT,2026-09-03 11:25,1788423900000,67.42,watch,1h,3.423,50.76,0.138,0.0,0.02,0.0,0.6344,0.0,0,0.7397,0,68.492,0.9569,0.3042,0.0,0.0,0.0
LTCUSDT,2026-09-03 11:55,1788425700000,70.83,strong,1h,4.116,50.84,-0.472,-0.629,-0.551,0.0,0.793,0.0,0,0.8197,0,68.783,0.9652,0.3352,0.0,0.0,0.0
LTCUSDT,2026-09-03 12:25,1788427500000,63.18,watch,1h,3.845,50.77,-0.059,-0.177,-0.177,0.0,-0.1573,0.0,0,0.7497,0,66.916,0.9119,0.2275,0.0,0.0,0.0
LTCUSDT,2026-09-03 22:15,1788462900000,61.18,watch,1h,3.616,51.58,0.233,0.0,0.136,0.0,0.4675,0.0,0,0.5587,0,73.246,1.0,0.2062,0.0,0.0,0.0
LTCUSDT,2026-09-03 22:45,1788464700000,60.05,watch,1h,3.639,51.55,0.369,0.272,0.31,0.0,0.409,0.0,0,0.5293,0,72.297,1.0,0.1946,0.0,0.0,0.0
LTCUSDT,2026-09-03 23:15,1788466500000,61.92,watch,1h,3.736,51.65,0.407,0.232,0.271,0.0,0.0,0.0,0,0.6273,0,73.218,1.0,0.1781,0.0,0.0,0.0
LTCUSDT,2026-09-03 23:45,1788468300000,64.19,watch,1h,4.023,51.71,0.019,-0.251,0.019,0.0,0.1162,0.0,0,0.6861,0,74.5,1.0,0.2011,0.0,0.0,0.0
LTCUSDT,2026-09-04 00:15,1788470100000,65.63,watch,1h,4.373,51.79,-0.386,-0.599,-0.405,0.0,0.3099,0.0,0,0.7646,0,74.665,1.0,0.1861,0.0,0.0,0.0
LTCUSDT,2026-09-04 00:45,1788471900000,62.97,watch,1h,3.772,51.72,-0.522,-0.909,-0.812,0.0,0.1743,0.0,0,0.6959,0,73.347,1.0,0.1593,0.0,0.0,0.0
LTCUSDT,2026-09-05 04:20,1788571200000,72.03,strong,1h,0.96,51.55,0.31,-0.078,0.272,0.0,1.0388,0.0,0,0.6286,0,63.818,0.8234,0.668,0.0,0.0,0.0
LTCUSDT,2026-09-05 04:50,1788573000000,68.75,watch,1h,0.743,51.5,1.243,0.718,1.087,0.0,0.9408,0.0,0,0.5795,0,62.602,0.7886,0.6492,0.0,0.0,0.0
LTCUSDT,2026-09-05 05:20,1788574800000,77.78,strong,1h,1.313,51.69,2.031,1.451,1.625,0.0,0.6621,0.0,0,0.7661,0,65.235,0.8638,0.6878,0.0,0.0,0.0
LTCUSDT,2026-09-05 05:50,1788576600000,93.82,strong,1h,1.839,52.06,1.421,0.672,0.749,0.0,1.3827,0.0,0,1.0,0,69.946,0.9984,0.8251,0.0,0.0,0.0
LTCUSDT,2026-09-05 06:20,1788578400000,98.01,strong,1h,2.798,52.53,0.114,-0.209,0.0,0.0,0.6129,0.0,0,1.0,0,73.95,1.0,0.943,0.0,0.0,0.0
LTCUSDT,2026-09-05 06:50,1788580200000,96.99,strong,1h,2.662,52.45,0.305,-0.114,0.21,0.0,0.4597,0.0,0,1.0,0,73.214,1.0,0.914,0.0,0.0,0.0
LTCUSDT,2026-09-05 07:20,1788582000000,95.05,strong,1h,2.438,52.53,0.647,0.228,0.59,0.0,0.0953,0.0,0,1.0,0,73.857,1.0,0.8584,0.0,0.0,0.0
LTCUSDT,2026-09-05 07:50,1788583800000,95.43,strong,1h,2.757,52.56,0.552,0.361,0.438,0.0,0.1524,0.0,0,1.0,0,73.631,1.0,0.8694,0.0,0.0,0.0
LTCUSDT,2026-09-05 08:20,1788585600000,96.27,late,1h,3.284,52.84,1.703,1.4,1.571,0.0,0.4563,0.0,0,1.0,1,75.86,1.0,0.8934,0.0,0.0,0.0
LTCUSDT,2026-09-05 08:50,1788587400000,95.64,late,1h,3.917,52.79,1.856,1.553,1.648,0.0,0.3612,0.0,0,1.0,1,75.222,1.0,0.8753,0.0,0.0,0.0
LTCUSDT,2026-09-05 09:20,1788589200000,100.0,late,1h,5.463,53.67,1.23,0.596,0.969,0.0,1.667,0.0,0,1.0,1,80.828,1.0,1.0,0.0,0.0,0.0
LTCUSDT,2026-09-05 09:50,1788591000000,65.48,watch,15m,5.278,53.66,0.708,0.0,0.261,0.0,-0.2046,0.0,0,0.6704,0,71.793,1.0,0.249,0.0,0.0,0.0
LTCUSDT,2026-09-05 10:20,1788592800000,100.0,late,1h,6.151,54.19,-1.458,-1.993,-1.864,0.0,1.0819,0.0,0,1.0,1,83.749,1.0,1.0,0.0,0.0,0.0
LTCUSDT,2026-09-05 10:50,1788594600000,100.0,late,1h,5.017,53.8,-1.19,-1.487,-1.283,0.0,0.3544,0.0,0,1.0,1,81.634,1.0,1.0,0.0,0.0,0.0
LTCUSDT,2026-09-05 11:20,1788596400000,85.98,strong,1h,3.969,53.18,-0.489,-0.602,-0.545,0.0,-1.0789,0.0,0,1.0,0,69.685,0.991,0.6096,0.0,0.0,0.0
LTCUSDT,2026-09-05 11:50,1788598200000,83.45,strong,1h,3.528,53.11,-0.038,-0.245,-0.075,0.0,-1.2091,0.0,0,1.0,0,68.255,0.9501,0.584,0.0,0.0,0.0
