min_score,pullback_pct,timeout_bars,tp_pct,sl_pct,trailing_act,trailing_dist,total_signals,filled_trades,fill_rate_pct,win_rate_pct,net_pnl_pct,profit_factor,expectancy_pct,max_dd_pct,oos_win_rate_pct,oos_net_pnl_pct,score_metric
55.0,1.0,4,0.8,1.5,0.0,0.0,44989,1864,3.6,77.3,137.70,1.23,0.085,22.91,76.7,39.78,9.38
60.0,1.0,4,1.0,1.5,2.5,0.8,44989,1261,2.5,70.9,175.38,1.28,0.138,28.37,70.6,67.15,9.35
65.0,0.8,3,1.0,1.5,1.2,0.4,44989,1147,2.2,66.0,89.27,1.21,0.116,21.55,62.0,8.10,9.31
60.0,0.8,4,0.7,2.5,0.0,0.0,44989,1793,3.6,85.9,172.16,1.36,0.113,34.17,85.5,44.97,9.28
75.0,0.8,4,1.0,1.5,1.5,0.5,44989,712,1.4,65.4,65.95,1.26,0.140,20.75,60.6,3.85,9.28
60.0,0.8,4,0.8,3.0,0.0,0.0,44989,1793,3.6,84.9,197.94,1.34,0.129,38.89,84.5,52.31,9.26
75.0,0.8,2,1.25,2.0,1.2,0.4,44989,493,0.9,69.0,87.30,1.38,0.224,28.98,64.1,21.34,9.25
75.0,0.8,2,1.5,2.0,1.2,0.4,44989,493,0.9,69.2,90.31,1.38,0.224,28.98,64.6,24.36,9.25
55.0,0.8,4,0.7,2.0,0.0,0.0,44989,2627,5.2,83.8,208.23,1.29,0.095,33.94,83.1,52.82,9.24
70.0,0.8,4,1.0,2.0,1.2,0.4,44989,980,1.9,70.6,106.94,1.25,0.141,26.59,66.7,20.61,9.21
65.0,0.8,3,1.0,2.0,1.2,0.4,44989,1147,2.2,71.2,128.97,1.26,0.145,29.84,67.6,26.96,9.18
75.0,0.8,2,1.25,2.0,2.5,0.8,44989,493,0.9,67.3,75.52,1.38,0.234,29.91,62.6,6.41,9.18
55.0,0.8,3,0.7,1.5,0.0,0.0,44989,2180,4.2,80.3,142.94,1.24,0.078,24.11,79.5,39.02,9.17
75.0,0.8,4,1.0,1.5,1.2,0.4,44989,712,1.4,65.4,67.70,1.26,0.139,20.86,60.6,6.16,9.15
65.0,1.0,3,2.0,1.5,1.2,0.4,44989,825,1.6,65.6,102.59,1.29,0.162,25.96,62.6,21.15,9.08
65.0,0.8,2,1.25,3.5,2.0,0.6,44989,880,1.7,73.3,103.93,1.21,0.156,28.80,71.0,20.46,9.05
65.0,0.5,2,0.8,2.0,1.2,0.4,44989,1693,3.5,75.0,146.35,1.28,0.130,35.89,70.5,3.12,9.04
55.0,0.8,4,0.8,3.0,0.0,0.0,44989,2627,5.2,84.7,268.49,1.32,0.124,46.17,84.5,65.35,9.02
60.0,0.8,3,0.8,3.0,0.0,0.0,44989,1482,2.9,86.1,203.32,1.36,0.137,38.21,86.3,79.76,9.00
65.0,0.8,4,0.7,1.5,0.0,0.0,44989,1358,2.7,79.8,73.68,1.20,0.067,16.60,78.8,16.04,8.99
75.0,0.8,2,1.25,2.5,1.2,0.4,44989,493,0.9,72.0,81.76,1.36,0.224,31.23,67.7,15.79,8.93
75.0,0.8,2,1.5,2.5,1.2,0.4,44989,493,0.9,72.2,85.27,1.36,0.224,31.23,68.2,19.31,8.93
70.0,1.0,3,2.0,1.5,1.2,0.4,44989,616,1.2,66.2,106.62,1.34,0.187,26.64,64.1,35.65,8.91
65.0,1.0,3,1.25,3.5,2.5,0.8,44989,825,1.6,74.8,110.21,1.24,0.171,31.71,73.2,24.01,8.90
70.0,0.8,3,1.0,1.5,1.5,0.5,44989,838,1.6,66.2,87.41,1.28,0.147,24.73,62.0,12.71,8.87
70.0,0.8,3,1.0,2.0,2.0,0.6,44989,838,1.6,71.6,95.98,1.26,0.144,26.27,67.8,22.51,8.84
70.0,1.0,3,1.25,2.5,2.0,0.6,44989,616,1.2,69.5,78.29,1.25,0.180,27.46,66.2,10.02,8.81
55.0,0.8,2,1.0,2.5,1.5,0.5,44989,1571,3.0,74.9,162.77,1.23,0.137,35.69,73.0,31.92,8.78
60.0,1.0,4,1.0,2.0,2.5,0.8,44989,1261,2.5,75.5,188.75,1.29,0.148,34.78,75.5,72.36,8.77
65.0,0.8,2,1.25,3.5,1.5,0.5,44989,880,1.7,73.3,103.75,1.20,0.150,28.63,71.0,23.30,8.77
75.0,1.0,2,1.5,3.5,2.5,0.8,44989,353,0.7,70.0,60.86,1.42,0.336,11.22,65.9,-11.32,8.77
65.0,0.5,2,0.7,2.0,1.5,0.5,44989,1693,3.5,78.7,127.90,1.28,0.111,32.95,75.0,5.43,8.76
65.0,0.5,2,0.7,3.0,1.5,0.5,44989,1693,3.5,82.5,148.31,1.30,0.120,37.20,79.7,15.71,8.76
55.0,1.0,4,0.7,1.5,0.0,0.0,44989,1864,3.6,80.4,122.63,1.22,0.072,21.63,80.0,39.47,8.74
60.0,1.0,3,1.0,1.5,0.0,0.0,44989,1027,2.0,72.8,117.36,1.25,0.117,23.54,72.8,43.40,8.73
70.0,1.0,3,1.25,3.5,2.5,0.8,44989,616,1.2,74.4,76.71,1.26,0.185,30.07,72.6,6.77,8.72
55.0,0.8,4,0.8,2.5,0.0,0.0,44989,2627,5.2,83.4,259.56,1.30,0.115,43.70,83.1,70.61,8.71
60.0,0.8,4,0.8,2.5,0.0,0.0,44989,1793,3.6,83.4,180.44,1.32,0.122,38.41,82.8,42.75,8.71
65.0,1.0,2,1.5,3.5,2.0,0.6,44989,613,1.2,69.3,82.51,1.23,0.203,30.82,66.7,7.55,8.71
70.0,1.0,3,1.25,2.5,1.5,0.5,44989,616,1.2,69.5,76.72,1.25,0.178,27.51,66.2,9.09,8.71
60.0,1.0,2,1.25,2.0,2.0,0.6,44989,744,1.4,66.5,105.25,1.33,0.211,35.02,61.3,9.93,8.70
55.0,0.8,2,1.0,2.0,1.5,0.5,44989,1571,3.0,72.4,183.42,1.25,0.139,35.52,70.2,50.39,8.69
60.0,0.8,2,1.0,1.5,2.5,0.8,44989,1095,2.1,67.9,75.96,1.22,0.112,22.47,64.7,1.27,8.65
75.0,1.0,3,2.0,1.5,1.2,0.4,44989,466,0.9,65.0,80.93,1.36,0.200,25.11,62.1,24.05,8.65
70.0,0.8,3,1.0,1.5,1.2,0.4,44989,838,1.6,66.2,88.83,1.28,0.146,25.28,62.0,14.75,8.62
65.0,0.5,2,0.8,3.5,1.5,0.5,44989,1693,3.5,81.0,177.06,1.33,0.149,47.37,78.2,11.78,8.48
60.0,0.8,4,0.8,1.5,2.5,0.8,44989,1793,3.6,76.0,176.28,1.26,0.104,30.61,75.3,58.72,8.46
65.0,1.0,2,1.5,2.5,2.0,0.6,44989,613,1.2,64.4,68.75,1.21,0.176,25.78,60.9,3.45,8.46
70.0,1.0,4,1.0,1.5,0.0,0.0,44989,725,1.5,72.0,70.17,1.28,0.129,22.82,70.1,11.21,8.46
55.0,0.8,2,1.0,2.5,1.2,0.4,44989,1571,3.0,74.9,159.32,1.22,0.133,35.99,73.0,32.34,8.45
60.0,1.0,2,1.25,2.0,1.5,0.5,44989,744,1.4,66.5,100.88,1.32,0.203,34.96,61.3,9.11,8.39
70.0,0.5,3,0.7,3.0,1.5,0.5,44989,1469,3.0,81.5,117.91,1.26,0.106,31.32,78.9,16.69,8.39
55.0,0.8,3,0.8,1.5,0.0,0.0,44989,2180,4.2,77.4,168.66,1.24,0.089,29.23,76.6,49.86,8.38
70.0,0.5,2,0.7,1.5,2.0,0.6,44989,1225,2.5,74.9,58.86,1.19,0.074,18.17,71.0,0.43,8.36
55.0,0.8,2,1.0,2.0,1.2,0.4,44989,1571,3.0,72.4,179.47,1.24,0.135,35.92,70.2,50.16,8.35
70.0,0.5,2,0.7,2.0,2.0,0.6,44989,1225,2.5,79.4,88.83,1.25,0.099,26.11,76.1,10.96,8.30
75.0,1.0,3,1.5,2.5,1.2,0.4,44989,466,0.9,71.2,59.18,1.30,0.192,27.90,67.0,4.73,8.27
75.0,1.0,3,1.8,2.5,1.2,0.4,44989,466,0.9,71.2,59.18,1.30,0.192,27.90,67.0,4.73,8.27
75.0,1.0,3,2.0,2.5,1.2,0.4,44989,466,0.9,71.5,63.14,1.30,0.192,27.90,67.6,8.69,8.27
65.0,0.5,2,0.8,3.0,1.2,0.4,44989,1693,3.5,79.2,172.83,1.28,0.135,42.85,76.3,24.03,8.24
75.0,0.8,3,1.0,2.0,2.5,0.8,44989,616,1.2,72.1,61.62,1.28,0.151,25.96,67.6,4.89,8.14
60.0,1.0,4,1.0,2.5,0.0,0.0,44989,1261,2.5,78.6,112.39,1.20,0.104,27.23,78.6,30.69,8.12
60.0,0.8,3,0.7,2.5,0.0,0.0,44989,1482,2.9,86.8,167.31,1.33,0.107,33.33,87.3,70.60,8.10
60.0,0.8,3,0.8,2.0,0.0,0.0,44989,1482,2.9,82.5,181.08,1.34,0.125,37.19,82.7,68.36,8.09
70.0,1.0,3,1.25,3.5,1.2,0.4,44989,616,1.2,76.3,91.48,1.27,0.178,32.32,74.7,23.93,8.05
70.0,1.0,3,1.5,3.5,1.2,0.4,44989,616,1.2,76.6,100.26,1.27,0.178,32.32,75.5,32.70,8.05
70.0,1.0,3,1.8,3.5,1.2,0.4,44989,616,1.2,76.8,104.94,1.27,0.178,32.32,75.9,37.39,8.05
70.0,1.0,3,2.0,3.5,1.2,0.4,44989,616,1.2,76.8,104.94,1.27,0.178,32.32,75.9,37.39,8.05
55.0,1.0,4,1.0,2.0,0.0,0.0,44989,1864,3.6,76.2,178.69,1.21,0.104,32.55,76.3,59.14,8.01
65.0,0.5,2,0.7,2.5,1.5,0.5,44989,1693,3.5,80.9,135.94,1.28,0.115,38.38,77.5,9.13,8.01
65.0,1.0,3,1.8,1.5,1.2,0.4,44989,825,1.6,64.8,84.73,1.25,0.144,25.96,61.7,12.31,8.00
65.0,1.0,3,1.25,3.5,1.2,0.4,44989,825,1.6,76.5,103.92,1.22,0.145,30.54,75.4,31.03,7.95
65.0,1.0,3,1.5,3.5,1.2,0.4,44989,825,1.6,76.7,112.70,1.22,0.145,30.54,76.0,39.81,7.95
65.0,1.0,3,1.8,3.5,1.2,0.4,44989,825,1.6,76.8,117.38,1.22,0.145,30.54,76.3,44.49,7.95
65.0,1.0,3,2.0,3.5,1.2,0.4,44989,825,1.6,76.8,117.38,1.22,0.145,30.54,76.3,44.49,7.95
60.0,0.8,3,0.8,2.5,0.0,0.0,44989,1482,2.9,84.4,179.77,1.32,0.123,38.23,84.6,68.66,7.94
60.0,0.8,3,0.7,2.0,0.0,0.0,44989,1482,2.9,85.0,158.98,1.33,0.104,32.77,85.4,64.60,7.87
60.0,1.0,4,0.8,2.0,0.0,0.0,44989,1261,2.5,81.8,125.74,1.28,0.106,30.07,81.8,42.39,7.85
70.0,1.0,3,1.5,2.5,1.2,0.4,44989,616,1.2,72.2,80.67,1.24,0.154,27.47,69.6,22.30,7.78
70.0,1.0,3,1.8,2.5,1.2,0.4,44989,616,1.2,72.4,84.35,1.24,0.154,27.47,70.0,25.98,7.78
70.0,1.0,3,2.0,2.5,1.2,0.4,44989,616,1.2,72.6,88.31,1.24,0.154,27.47,70.5,29.94,7.78
70.0,1.0,4,1.8,2.5,1.2,0.4,44989,725,1.5,71.0,67.58,1.22,0.145,28.21,67.5,1.15,7.77
70.0,1.0,4,2.0,2.5,1.2,0.4,44989,725,1.5,71.2,71.54,1.22,0.145,28.21,67.9,5.11,7.77
70.0,1.0,3,1.5,1.5,1.2,0.4,44989,616,1.2,64.3,72.32,1.29,0.163,26.64,60.3,10.36,7.69
70.0,1.0,3,1.8,1.5,1.2,0.4,44989,616,1.2,65.3,88.76,1.29,0.163,26.64,62.9,26.80,7.69
75.0,1.0,3,1.5,1.5,1.2,0.4,44989,466,0.9,63.3,58.08,1.31,0.179,25.11,58.8,7.15,7.66
75.0,1.0,3,1.8,1.5,1.2,0.4,44989,466,0.9,64.2,69.05,1.31,0.179,25.11,61.0,18.12,7.66
65.0,0.5,3,0.7,3.0,1.2,0.4,44989,2111,4.5,80.6,140.85,1.23,0.100,38.98,78.2,0.69,7.65
75.0,0.5,4,0.8,1.5,1.2,0.4,44989,1121,2.3,69.7,67.43,1.19,0.087,21.09,65.9,3.68,7.65
70.0,0.5,4,0.7,2.5,1.2,0.4,44989,1646,3.5,79.1,121.17,1.21,0.090,30.49,76.6,22.78,7.61
70.0,0.8,4,1.0,2.0,2.0,0.6,44989,980,1.9,70.6,75.07,1.20,0.112,25.76,66.7,6.06,7.59
65.0,0.5,2,0.8,2.5,1.2,0.4,44989,1693,3.5,77.3,149.15,1.26,0.124,42.33,73.8,12.15,7.53
70.0,0.5,3,0.7,2.0,1.2,0.4,44989,1469,3.0,77.5,120.19,1.24,0.099,31.33,74.2,25.08,7.53
65.0,1.0,4,1.0,2.0,0.0,0.0,44989,985,2.0,76.3,100.56,1.25,0.123,30.27,75.7,24.77,7.50
70.0,0.8,2,1.25,3.5,1.2,0.4,44989,660,1.3,75.2,69.97,1.22,0.148,29.25,72.5,11.18,7.49
70.0,0.8,2,1.5,3.5,1.2,0.4,44989,660,1.3,75.5,78.97,1.22,0.148,29.25,73.3,20.18,7.49
70.0,0.8,2,1.8,3.5,1.2,0.4,44989,660,1.3,75.5,78.97,1.22,0.148,29.25,73.3,20.18,7.49
70.0,0.8,2,2.0,3.5,1.2,0.4,44989,660,1.3,75.6,83.99,1.22,0.148,29.25,73.7,25.19,7.49
70.0,0.5,4,0.7,2.0,1.2,0.4,44989,1646,3.5,77.2,114.67,1.20,0.085,28.78,74.3,21.87,7.42
70.0,0.5,3,0.7,1.5,1.2,0.4,44989,1469,3.0,73.0,79.58,1.18,0.075,22.71,68.9,7.84,7.35
55.0,0.8,4,0.8,2.0,0.0,0.0,44989,2627,5.2,81.0,218.64,1.26,0.100,43.98,80.3,54.60,7.32
70.0,0.5,4,0.7,3.0,1.5,0.5,44989,1646,3.5,80.9,109.19,1.22,0.092,32.97,78.8,9.04,7.32
75.0,1.0,2,1.5,3.5,1.5,0.5,44989,353,0.7,70.0,46.82,1.36,0.287,11.75,65.9,-14.95,7.19
75.0,1.0,2,1.8,3.5,1.5,0.5,44989,353,0.7,70.3,51.44,1.36,0.287,11.75,66.7,-10.33,7.19
75.0,1.0,2,2.0,3.5,1.5,0.5,44989,353,0.7,70.3,51.44,1.36,0.287,11.75,66.7,-10.33,7.19
65.0,0.8,3,1.0,2.0,2.0,0.6,44989,1147,2.2,71.2,94.19,1.22,0.120,31.86,67.6,9.64,7.14
70.0,0.8,4,1.0,1.5,1.5,0.5,44989,980,1.9,65.4,67.63,1.20,0.108,24.55,61.2,1.08,7.14
70.0,0.8,3,1.0,1.5,2.0,0.6,44989,838,1.6,66.2,62.44,1.22,0.118,24.87,62.0,2.14,7.12
75.0,0.8,2,2.0,1.5,1.2,0.4,44989,493,0.9,63.7,64.69,1.27,0.158,24.06,60.6,18.13,7.11
70.0,0.8,2,1.25,2.0,2.0,0.6,44989,660,1.3,66.2,92.39,1.28,0.187,35.58,62.2,17.90,7.03
60.0,1.0,3,1.0,2.5,0.0,0.0,44989,1027,2.0,79.7,118.69,1.18,0.096,26.25,81.2,57.74,7.01
75.0,0.8,4,1.0,3.0,2.0,0.6,44989,712,1.4,77.2,109.28,1.49,0.251,17.16,72.1,-1.81,7.01
65.0,0.8,4,0.8,1.5,0.0,0.0,44989,1358,2.7,76.8,85.92,1.19,0.074,22.79,76.0,22.78,7.00
65.0,0.8,4,1.0,2.0,1.5,0.5,44989,1358,2.7,70.3,104.34,1.19,0.111,32.65,67.1,8.88,7.00
65.0,1.0,2,1.25,1.5,2.0,0.6,44989,613,1.2,62.6,113.46,1.57,0.311,16.43,54.7,-1.56,6.98
75.0,0.8,3,1.0,3.5,2.5,0.8,44989,616,1.2,79.7,86.86,1.46,0.237,15.24,75.9,-1.92,6.96
75.0,1.0,2,1.5,3.0,2.0,0.6,44989,353,0.7,68.8,85.89,1.53,0.405,17.47,63.8,-1.13,6.95
60.0,1.0,4,0.7,2.0,0.0,0.0,44989,1261,2.5,84.8,120.58,1.29,0.094,31.13,85.1,46.74,6.94
60.0,1.0,2,1.25,2.0,1.2,0.4,44989,744,1.4,69.1,76.23,1.26,0.158,34.16,64.7,4.62,6.89
65.0,1.0,2,1.25,1.5,1.5,0.5,44989,613,1.2,62.6,111.13,1.56,0.304,16.26,54.7,-1.27,6.89
75.0,0.5,2,0.7,3.5,2.5,0.8,44989,864,1.8,86.9,105.52,1.64,0.199,17.20,82.6,-4.49,6.89
55.0,0.8,2,1.0,2.0,2.0,0.6,44989,1571,3.0,72.4,140.53,1.20,0.112,35.99,70.2,33.76,6.88
70.0,0.8,2,1.25,2.0,1.5,0.5,44989,660,1.3,66.2,93.46,1.28,0.184,35.68,62.2,20.43,6.87
70.0,0.8,2,1.25,3.0,1.2,0.4,44989,660,1.3,73.2,57.84,1.21,0.142,30.24,69.5,1.40,6.85
70.0,0.8,2,1.5,3.0,1.2,0.4,44989,660,1.3,73.6,69.72,1.21,0.142,30.24,70.6,13.27,6.85
70.0,0.8,2,1.8,3.0,1.2,0.4,44989,660,1.3,73.6,69.72,1.21,0.142,30.24,70.6,13.27,6.85
70.0,0.8,2,2.0,3.0,1.2,0.4,44989,660,1.3,73.8,74.23,1.21,0.142,30.24,71.0,17.79,6.85
55.0,0.8,2,1.0,2.5,2.0,0.6,44989,1571,3.0,74.9,118.19,1.18,0.109,36.42,73.0,14.22,6.84
70.0,0.5,3,0.7,2.5,1.5,0.5,44989,1469,3.0,79.6,83.83,1.18,0.077,27.47,76.5,9.90,6.81
75.0,0.8,4,1.0,3.5,2.5,0.8,44989,712,1.4,79.1,90.93,1.46,0.230,16.48,75.1,-11.00,6.77
75.0,1.0,4,2.0,1.5,1.2,0.4,44989,537,1.1,63.9,69.60,1.26,0.152,25.91,61.4,18.67,6.76
75.0,0.8,3,1.5,3.5,1.2,0.4,44989,616,1.2,74.2,59.15,1.22,0.149,31.61,71.8,3.27,6.70
75.0,0.8,3,1.8,3.5,1.2,0.4,44989,616,1.2,74.2,59.15,1.22,0.149,31.61,71.8,3.27,6.70
75.0,0.8,3,2.0,3.5,1.2,0.4,44989,616,1.2,74.4,64.17,1.22,0.149,31.61,72.2,8.28,6.70
65.0,0.5,2,0.8,3.0,1.5,0.5,44989,1693,3.5,79.2,128.04,1.23,0.111,43.74,76.3,5.61,6.64
70.0,0.8,2,1.25,2.5,2.0,0.6,44989,660,1.3,68.9,70.34,1.23,0.161,33.42,65.6,6.20,6.64
60.0,1.0,4,1.25,3.5,2.0,0.6,44989,1261,2.5,73.3,128.48,1.23,0.163,50.42,71.1,0.48,6.63
70.0,0.8,4,1.0,1.5,1.2,0.4,44989,980,1.9,65.4,67.94,1.19,0.106,25.80,61.2,3.10,6.63
75.0,0.8,2,1.8,1.5,1.2,0.4,44989,493,0.9,63.3,58.71,1.25,0.148,24.06,60.1,15.11,6.63
60.0,0.8,4,0.7,2.0,0.0,0.0,44989,1793,3.6,83.9,148.62,1.29,0.094,38.97,83.6,42.84,6.62
65.0,0.8,4,1.0,2.0,1.2,0.4,44989,1358,2.7,70.3,103.68,1.19,0.107,33.38,67.1,11.78,6.60
55.0,1.0,3,1.25,3.5,2.0,0.6,44989,1521,2.9,74.3,156.43,1.23,0.166,57.22,72.6,2.47,6.54
60.0,0.8,4,0.8,2.0,0.0,0.0,44989,1793,3.6,81.2,163.97,1.27,0.103,42.39,80.9,47.12,6.52
70.0,0.8,3,1.0,2.0,2.5,0.8,44989,838,1.6,71.6,61.78,1.20,0.112,27.72,67.8,4.99,6.49
70.0,0.8,2,1.25,2.5,1.5,0.5,44989,660,1.3,68.9,71.14,1.22,0.157,33.41,65.6,8.77,6.46
75.0,1.0,3,2.0,2.0,1.2,0.4,44989,466,0.9,68.0,61.46,1.26,0.167,29.85,64.3,14.10,6.41
70.0,1.0,3,2.0,2.0,1.2,0.4,44989,616,1.2,69.6,97.19,1.25,0.157,32.89,67.5,37.76,6.39
75.0,1.0,4,1.25,3.0,2.0,0.6,44989,537,1.1,72.6,98.45,1.46,0.296,18.19,68.3,-0.76,6.38
60.0,1.0,3,1.0,2.0,0.0,0.0,44989,1027,2.0,76.9,114.84,1.21,0.105,30.87,77.7,48.16,6.36
70.0,1.0,3,1.25,1.5,1.2,0.4,44989,616,1.2,63.0,52.83,1.23,0.138,26.64,58.6,0.71,6.36
75.0,1.0,2,1.8,3.5,2.5,0.8,44989,353,0.7,65.7,61.21,1.36,0.330,14.57,62.3,-9.65,6.32
70.0,1.0,4,2.0,1.5,1.2,0.4,44989,725,1.5,64.1,75.64,1.22,0.130,27.96,61.6,16.35,6.29
75.0,0.5,4,0.8,3.5,1.5,0.5,44989,1121,2.3,81.4,140.96,1.46,0.194,19.84,78.5,-0.80,6.26
70.0,1.0,3,1.25,2.5,1.2,0.4,44989,616,1.2,71.4,63.46,1.20,0.136,30.03,68.4,12.02,6.25
65.0,1.0,4,2.0,1.5,1.2,0.4,44989,985,2.0,64.0,66.26,1.19,0.108,27.28,60.8,0.06,6.22
70.0,1.0,2,2.0,2.0,1.5,0.5,44989,460,0.9,62.0,51.58,1.20,0.153,25.50,59.3,8.41,6.16
55.0,0.8,2,1.0,1.5,1.5,0.5,44989,1571,3.0,66.5,111.78,1.17,0.093,30.62,64.7,22.81,6.15
55.0,1.0,4,1.0,1.5,0.0,0.0,44989,1864,3.6,71.1,134.22,1.16,0.080,30.49,70.8,42.27,6.15
65.0,1.0,2,1.25,1.5,2.5,0.8,44989,613,1.2,62.6,90.78,1.51,0.276,16.56,54.7,-11.31,6.15
65.0,1.0,3,1.25,2.5,2.0,0.6,44989,825,1.6,69.5,86.05,1.20,0.143,36.48,66.4,13.98,6.12
60.0,1.0,4,0.8,1.5,0.0,0.0,44989,1261,2.5,77.4,96.61,1.21,0.081,28.08,77.1,32.82,6.08
75.0,1.0,2,1.8,3.5,2.0,0.6,44989,353,0.7,65.7,59.51,1.35,0.320,14.72,62.3,-9.20,6.07
75.0,1.0,2,1.5,3.0,2.5,0.8,44989,353,0.7,68.8,70.47,1.48,0.363,17.99,63.8,-7.48,6.06
60.0,0.8,3,0.8,1.5,0.0,0.0,44989,1482,2.9,77.4,115.49,1.22,0.083,31.21,77.1,40.49,6.00
60.0,1.0,3,2.0,1.5,1.2,0.4,44989,1027,2.0,64.4,75.72,1.17,0.102,27.21,61.9,11.09,6.00
65.0,0.5,2,0.7,1.5,1.2,0.4,44989,1693,3.5,73.8,113.44,1.22,0.089,36.43,70.2,14.78,6.00
70.0,1.0,3,1.5,2.0,1.2,0.4,44989,616,1.2,68.7,76.96,1.24,0.148,32.89,65.4,20.94,6.00
70.0,1.0,3,1.8,2.0,1.2,0.4,44989,616,1.2,69.0,83.43,1.24,0.148,32.89,66.2,27.41,6.00
65.0,0.8,2,1.25,3.5,2.5,0.8,44989,880,1.7,73.3,64.51,1.16,0.118,32.97,71.0,1.51,5.99
75.0,1.0,3,1.5,2.0,1.2,0.4,44989,466,0.9,67.4,51.12,1.24,0.155,29.85,63.2,7.17,5.92
75.0,1.0,3,1.8,2.0,1.2,0.4,44989,466,0.9,67.4,51.12,1.24,0.155,29.85,63.2,7.17,5.92
75.0,1.0,4,1.5,1.5,1.2,0.4,44989,537,1.1,62.4,46.74,1.23,0.134,25.91,58.4,1.77,5.91
75.0,1.0,4,1.8,1.5,1.2,0.4,44989,537,1.1,63.1,57.71,1.23,0.134,25.91,60.4,12.74,5.91
60.0,0.8,3,0.7,1.5,0.0,0.0,44989,1482,2.9,80.3,96.23,1.20,0.066,26.14,80.2,36.31,5.89
75.0,0.5,2,0.7,3.0,2.5,0.8,44989,864,1.8,85.0,77.92,1.43,0.150,14.70,80.7,-5.11,5.89
65.0,1.0,3,1.25,2.5,1.5,0.5,44989,825,1.6,69.5,83.13,1.19,0.138,36.80,66.4,13.63,5.85
75.0,0.8,3,1.0,3.0,2.5,0.8,44989,616,1.2,77.8,71.62,1.41,0.214,16.34,73.0,-8.58,5.79
55.0,0.8,2,1.0,1.5,1.2,0.4,44989,1571,3.0,66.5,106.21,1.16,0.089,31.07,64.7,21.44,5.78
60.0,1.0,4,0.7,1.5,0.0,0.0,44989,1261,2.5,80.7,90.18,1.21,0.069,25.76,80.9,36.44,5.77
75.0,0.5,2,1.0,2.0,1.5,0.5,44989,864,1.8,70.9,101.50,1.37,0.195,16.72,65.0,-6.44,5.77
65.0,0.8,2,1.25,2.0,2.0,0.6,44989,880,1.7,65.9,100.39,1.24,0.162,43.92,61.7,13.52,5.74
75.0,0.5,2,1.0,2.5,1.5,0.5,44989,864,1.8,74.0,106.06,1.40,0.219,19.91,67.8,-14.91,5.71
60.0,0.8,4,1.0,3.5,1.5,0.5,44989,1793,3.6,77.0,176.44,1.25,0.145,66.02,75.0,12.93,5.67
70.0,0.5,4,0.7,1.5,1.2,0.4,44989,1646,3.5,72.5,64.00,1.12,0.053,21.89,69.2,6.24,5.67
75.0,0.5,2,1.0,2.5,1.2,0.4,44989,864,1.8,74.0,112.29,1.40,0.218,20.10,67.8,-8.46,5.65
65.0,1.0,2,2.0,2.0,1.5,0.5,44989,613,1.2,62.3,58.30,1.17,0.130,27.57,59.3,10.15,5.64
75.0,0.5,2,1.0,2.0,1.2,0.4,44989,864,1.8,70.9,107.31,1.36,0.195,17.22,65.0,-0.34,5.60
60.0,0.8,3,1.0,3.5,1.5,0.5,44989,1482,2.9,77.6,177.88,1.25,0.151,63.03,76.1,41.38,5.57
65.0,0.8,2,1.25,2.0,1.5,0.5,44989,880,1.7,65.9,99.97,1.24,0.157,44.43,61.7,15.77,5.50
75.0,0.5,2,0.8,3.5,2.5,0.8,44989,864,1.8,83.4,78.25,1.42,0.170,17.74,79.4,-15.90,5.49
70.0,1.0,3,1.25,2.0,2.0,0.6,44989,616,1.2,64.8,54.81,1.21,0.144,33.57,60.8,0.23,5.46
60.0,0.8,4,1.0,3.5,1.2,0.4,44989,1793,3.6,77.0,170.57,1.24,0.140,66.27,75.0,12.76,5.45
75.0,1.0,4,1.25,3.0,1.2,0.4,44989,537,1.1,74.1,80.26,1.40,0.244,17.84,69.8,-1.41,5.45
75.0,0.5,4,0.7,3.5,2.0,0.6,44989,1121,2.3,84.7,118.25,1.55,0.181,22.30,81.3,-13.96,5.44
60.0,0.8,3,1.0,3.5,1.2,0.4,44989,1482,2.9,77.6,174.87,1.24,0.147,63.13,76.1,41.91,5.41
75.0,0.8,3,1.25,2.0,1.5,0.5,44989,616,1.2,64.6,61.64,1.23,0.156,36.66,60.6,3.01,5.40
75.0,0.8,3,1.25,2.0,2.0,0.6,44989,616,1.2,64.6,60.50,1.23,0.159,37.25,60.6,0.94,5.40
75.0,0.5,2,0.7,2.5,2.5,0.8,44989,864,1.8,83.1,68.27,1.40,0.140,14.74,78.1,-8.94,5.38
75.0,1.0,2,1.5,2.5,2.5,0.8,44989,353,0.7,65.4,62.46,1.38,0.297,15.72,60.9,-1.34,5.34
70.0,0.5,3,0.7,2.0,1.5,0.5,44989,1469,3.0,77.5,77.77,1.17,0.072,32.32,74.2,8.39,5.33
70.0,0.8,2,1.25,2.0,2.5,0.8,44989,660,1.3,66.2,64.75,1.23,0.152,38.26,62.2,4.26,5.32
75.0,1.0,2,1.8,3.0,2.5,0.8,44989,353,0.7,64.6,72.59,1.43,0.368,19.58,60.1,-6.54,5.31
70.0,1.0,4,1.8,1.5,1.2,0.4,44989,725,1.5,63.3,57.78,1.19,0.110,27.96,60.4,7.50,5.28
75.0,0.8,2,1.5,1.5,1.2,0.4,44989,493,0.9,62.1,42.10,1.20,0.119,24.06,58.6,6.90,5.27
75.0,1.0,2,1.5,3.0,1.5,0.5,44989,353,0.7,68.8,56.95,1.41,0.313,17.90,63.8,-10.28,5.25
